,Link,Tweet,Tanggal,Like,Comment
72,https://twitter.com/nieke_olivia/status/1757734796451561921#m,"Sejak Gibran dititipkan kepada Prabowo untuk misi estafet kekuasaan Jokowi dgn Prabowo sebagai bonekanya yg notabene Prabowo diuntungkan krn syahwat jadi orang nomor 1 akhirnya jadi kenyataan di sisa usianya, tiap telponan dengan teman INA saya selalu blg “Saya pilih Anies. Tp bukan bermaksud mendahalui Takdir, Prabowo Bakal menang. Justru aneh kl dia kalah stlh diback up penguasa dgn cara yg Najis massivenya.” Heuheu  Sejak debat Capres pertama, gesture Prabowo melet2 dengan dada busung kepada Anies, tuit2 saya 100% waktu itu “itu gesture orang yang merasa di atas angin. Orang yg ga dukung penguasa ngga bakal atututednya spt itu di depan umum.”  Justru kalau Anies atau Ganjar yang menang, itu Keajaiban Rabb. Baru aneh.  Semoga kalian pendukung Jokowi Prabowo yg ada di TL, stlh Capres pilihan kalian menang, kalian ngga wasap/DM-in lagi orang2 buat ngutang.  Semoga kalian juga ngga nge DM-in client/customerku yang rejekinya tajir dari Allah, menjual drama kebohongan biaya anak sekolah hingga ngutang 10 juta ke atas hingga uang tsb direlakan oleh clientku heuheu.  Semoga gak banyak lagi lintah pengemis GA di TL yang mempermalukan diri membuka aib ekonomi agar dikasihani.  Semoga token listrik kalian ngga bunyi terus, semoga kalian bs ngisi bensin, bisa memenuhi standar hidup layak.   Indonesia bukan Italia atau Eropa lainnya, bukan Amerika, Aussie dan negara maju lainnya.  Demokrasi di negeri ini ngga perlu ada gagasan keren dari Capresnya, gak perlu ada dialog Desak Anies yang memaksa isi kepala dikeluarkan. Cukup jadi pendukung bodoh yg otaknya dilepas di toilet dan cukup disumpel 100rb untuk 5 tahun ke depan atau dibayarin centang biru meski tuit2nya ceper dan galau.   Alhamdulillah saat ini, Rabb masih takdirkan aku untuk hidup di Benua Biru.   Bersabar Indonesia. Kita ikuti MauNYA Rabbul Alamin❤️  @Mdy_Asmara1701","Feb 14, 2024 · 11:53 AM UTC",19868,896
73,https://twitter.com/febbydvntra/status/1758056691495751701#m,"Banyak tuh video nya beredar jg 01 main curang , udh lah terima aja jangan maling teriak maling. Kampanye dah selesai kalopun paslon 01 kalah jg paling di rangkul di kabinet Prabowo jd buat apa lagi kita yg pada gaduh sndri wkwkwk bawa santai aja","Feb 15, 2024 · 9:12 AM UTC",0,0
74,https://twitter.com/korantempo/status/1757966980152504532#m,Pemungutan suara Pemilu 2024 diwarnai berbagai kecurangan pemilu. Diduga menguntungkan Prabowo-Gibran.  #KoranTempo https://koran.tempo.co/read/nasional/487273/sederet-kegaduhan-pemilu-2024,"Feb 15, 2024 · 3:16 AM UTC",245,4
75,https://twitter.com/faisal0100978/status/1758056679932145845#m,Klo mabok jg. Di siang bolong 🤣🤣🤣,"Feb 15, 2024 · 9:12 AM UTC",0,0
76,https://twitter.com/ivyclover13/status/1757998995677593899#m,"Gini ya. Pilihan tuh kayak misalnya bubur diaduk atau ga diaduk, mi goreng atau mi rebus.   Contoh yang bukan pilihan: • Israel/Palestina, lu pilih Israel berarti lu mendukung genosida. • Anies/Prabowo/Ganjar, lu pilih Prabowo berarti lu mendukung kejahatan HAM dan nepotisme.","Feb 15, 2024 · 5:23 AM UTC",1254,10
77,https://twitter.com/MagdaIena/status/1758056678354993188#m,kalo mau ngomong gini seharusnya tuh ngaca dulu. Prabowo capres yang kalian pilih kemarin pas kampanye dia juga ngatain paslon lain goblok di depan pendukungnya 💀,"Feb 15, 2024 · 9:12 AM UTC",0,0
78,https://twitter.com/zahro134/status/1758056677067387229#m,"@prabowo bener gk pak, bapak bertanya2 kayak gini ?","Feb 15, 2024 · 9:12 AM UTC",1,0
79,https://twitter.com/ZulkifliLubis69/status/1758024622346489963#m,Siapa Bilang @prabowo @gibran_tweet Enggak Menang 😀 @aniesbaswedan @cakimiNOW @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI @divu @Puspen_TNI,"Feb 15, 2024 · 7:05 AM UTC",152,11
80,https://twitter.com/govoes/status/1757921510319419853#m,"mau beda pilihan,  satu hal yang ga bisa dipungkiri, feed socmed Prabowo memang kelihatan sebagai seorang yang merupakan penikmat fotografi.","Feb 15, 2024 · 12:15 AM UTC",19710,414
81,https://twitter.com/bengkeldodo/status/1757746140987142653#m,Pelukan hangat mas Didit untuk ayah @prabowo,"Feb 14, 2024 · 12:38 PM UTC",308,2
82,https://twitter.com/Miduk17/status/1757993063090377138#m,"Ada juga Quick Count yang total jumlah suaranya lebih dari 100% 🤣  Saking PANIKNYA melihat angka Ganjar naik, mereka lupa kalo Angka Prabowo mestinya turun  Kecurangan ini benar2 SISTEMATIS, tapi pelakunya BODOH2","Feb 15, 2024 · 4:59 AM UTC",1496,279
83,https://twitter.com/suninfry/status/1758056671417708999#m,"Wkt 2019 jg pak prabowo ngusut sampe demo ko ka. Tetep kalah jg kan akhirnya? Ya gpp, yg penting disini semua tau kalau pemilu selalu ada kecurangan, dan sdg di usahakan kebenarannya","Feb 15, 2024 · 9:12 AM UTC",0,0
84,https://twitter.com/gilang_ahm31272/status/1757963784575152353#m,"Terjadi di Kecamatan Sei Bangkong TPS 27 Kota Pontianak Kalimantan Barat, suara Prabowo total hak pilih 200, hasil C1 suaranya 90 di KPU ditulis 490 suara. Duaarrr...kacau balau 👎👎","Feb 15, 2024 · 3:03 AM UTC",2640,73
85,https://twitter.com/plisitin/status/1757751765452370091#m,anies menang prabowo menang ganjar menang tapi jusuf kalah,"Feb 14, 2024 · 1:00 PM UTC",18902,280
86,https://twitter.com/KepaArgawinata7/status/1758056662949376071#m,Gak sia2 menjilat Prabowo dan Jokowi 🤣 https://kumparan.com/kumparannews/ridwan-kamil-ngaku-dapat-3-tawaran-jabatan-gubernur-jabar-dki-atau-menteri-22AaDjLtNUx?utm_source=Twitter&utm_medium=post&utm_campaign=int,"Feb 15, 2024 · 9:12 AM UTC",0,0
87,https://twitter.com/cnbcindonesia/status/1758056662429204987#m,"Hasil Real Count- Quick Count: Prabowo Menang Capres, PDIP Juara Pileg  https://www.cnbcindonesia.com/research/20240215142624-128-514694/hasil-real-count-quick-count-prabowo-menang-capres-pdip-juara-pileg?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcindonesia&utm_content=socmedcnbc","Feb 15, 2024 · 9:12 AM UTC",0,1
88,https://twitter.com/Gandhoyyy/status/1758004533010342216#m,prabowo kalo main catur,"Feb 15, 2024 · 5:45 AM UTC",109,4
89,https://twitter.com/gitaants/status/1758056657140244613#m,kocak lu bang,"Feb 15, 2024 · 9:12 AM UTC",0,0
90,https://twitter.com/Dekamtudepret/status/1758056653784813673#m,Yg dulu dia benci skrng dinikmati.,"Feb 15, 2024 · 9:12 AM UTC",0,0
91,https://twitter.com/wolipop/status/1758053116774121727#m,"#FOTO Selalu berada di sisi Prabowo sebagai ajudan, sosok Mayor Teddy belakangan tak luput dari atensi publik nih detikers. Hayo siapa nih yang ngefans sama Mayor Teddy?🤭  https://wolipop.detik.com/celeb-style/d-7194874/7-gaya-mayor-teddy-ajudan-prabowo-yang-viral-pakai-baju-tentara-hingga-kasual?utm_content=wolipop&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1707982706-3","Feb 15, 2024 · 8:58 AM UTC",0,0
92,https://twitter.com/HukumDan/status/1758031083378237747#m,"Para pejuang perubahan adalah para petarung. gak usah khawatir, semua data C1 aman terkendali, . sebagai bocoran dulu Prabowo bertekuk lutut karena tim pemenangan kalah argumentasi di sidang untuk adu data C1 plano. Untuk Pilpres 2024..sorry yeee.","Feb 15, 2024 · 7:30 AM UTC",458,10
93,https://twitter.com/JenderalKacunK/status/1758056644632862890#m,Iyalah sy percaya mas,"Feb 15, 2024 · 9:12 AM UTC",0,0
94,https://twitter.com/tempodotco/status/1757993933160993234#m,"Suara Prabowo-Gibran Melejit di Web KPU, KPU: Sirekap Tidak Akurat Baca Data https://video.tempo.co/read/36905/suara-prabowo-gibran-melejit-di-web-kpu-kpu-sirekap-tidak-akurat-baca-data?utm_source=Twitter&utm_medium=dlvr.it #TempoVideo","Feb 15, 2024 · 5:03 AM UTC",420,83
95,https://twitter.com/Praworo257359/status/1758056635510251692#m,Selamat 02 prabowo gibran menang,"Feb 15, 2024 · 9:12 AM UTC",0,0
96,https://twitter.com/ceasarior/status/1758056635245985862#m,"btw laskar trisakti pro prabowo, research lg yh valdo","Feb 15, 2024 · 9:12 AM UTC",0,0
97,https://twitter.com/ekayhn/status/1758056626169500101#m,"Orgtua dikampung alasannya kalo gak di belakang Jkw, terus satu lagi karena KASIHAN sama prabowo karena tiap pemilu kalah terus.","Feb 15, 2024 · 9:12 AM UTC",0,0
98,https://twitter.com/jaehyungantenk/status/1758056624965743070#m,"Alesannya masih ilmiah + jaga bang 😂   Skala prioritas aja, kan dirimu gak minta diskusi kan? Dan kan dirimu sudah percaya : 1. Prabowo bukan pelaku pelanggaran HAM 2. 02 tidak mungkin melakukan praktik oligarki-nepotisme  Dari 2 hal ini aja gue udah agree to disagree","Feb 15, 2024 · 9:12 AM UTC",0,0
99,https://twitter.com/Strategi_Bisnis/status/1757909992215294260#m,"Dari sisi Ekonomi/Bisnis, terpilihnya Prabowo munculkan 3 risiko  :  - blunder milih Menkeu  - terbawa emosi saat kelola keuangan negara  - tergelincir dlm mega-skandal yg bikin pasar keuangan terguncang.  Semoga semuanya tidak terjadi. But prepare for the worst.","Feb 14, 2024 · 11:29 PM UTC",2887,106
100,https://twitter.com/narkosun/status/1757962083369615737#m,"Pemilu 2024, tanggal 14 Februari 2024 sudah usai. Hitung cepat (Quick Count) dari berbagai lembaga survei sudah me-release hasilnya dan kemungkinan tidak akan berubah hingga 100% sampel terkumpul.  01. Anies-Cak Imin: 25% 02. Prabowo-Gibran: 58% 03. Ganjar-Mahfud MD: 17%  Hasil tersebut belum resmi, masih menunggu hasil perhitungan manual dari KPU. Namun, berdasarkan hasil pemilu-pemilu sebelumnya, hasil manual KPU tidak akan berbeda jauh dengan hasil Quick Count.  Bagi paslon yg menang pemilu 2024 ini, selamat semoga bisa membawa Indonesia ke arah yg lebih baik. Jangan lupa atas janji-janji yg sudah disampaikan, tunaikan karena janji adalah amanah. Bukan jadi janji palsu kayak cinta monyet di sinetron.  Bagi paslon yg kalah, tidak perlu bersedih, kecewa pasti, tapi harus diyakini bahwa Tuhan selalu memberikan jalan yg terbaik. Amanah itu belum diberikan, masih ada kesempatan mengabdi kepada bangsa lewat cara lain.  Bagi pendukung yg jagoannya menang, jangan terlalu jumawa, sombong dan menghina yg kalah. Hidupmu tidak serta merta berubah karena capresmu menang. Sek golek mangan dewe-dewe, cicilan jg mbok bayar dewe. Hehehe...  Bagi pendukung yg jagoannya kalah, jangan terlalu bersedih hati, kecewa trus bunuh diri. Jangaaan. Ini hanyalah ""pesta"" 5 tahunan. Ini bukan kiamat, kita masih bisa melanjutkan hidup, berkarir di tempat masing-masing. Siapa tau, jalan cerita hidup kita nanti lebih seru dari yang sekarang.  Saya sebagai salah satu pendukung Ganjar Mahfud, merasa bangga bisa memberikan suara saya dan selalu mendukung pasangan ini di sosmed maupun di dunia nyata. Pasangan yg ideal, menurut saya, untuk memimpin negara besar Indonesia. Pasangan yang memberikan teladan dalam proses demokrasi dengan sebaik-baiknya di tengah penurunan proses demokrasi saat ini. Dan saya yakin, perjuangan ini tidak akan sia-sia.   Terima kasih kepada teman-teman seperjuangan, proud of you, tetap berjuang di atas kebenaran yg kita yakini. Ganjar Mahfud terbaik, NKRI harga mati.  🤟🏿🤟🏿🤟🏿🇮🇩🇮🇩🇮🇩","Feb 15, 2024 · 2:56 AM UTC",846,212
101,https://twitter.com/thevintcorner/status/1758056609341915546#m,Natasi buruk??? hahahahahahahajha bukannya mostly dia nanya yaa???,"Feb 15, 2024 · 9:12 AM UTC",0,0
102,https://twitter.com/kurawa/status/1756881450383872110#m,"37. Maaf salah nomor diatas 36 😄  Keesokan harinya 22 april 2023 idul fitri, Jokowi menerima kehadiran Prabowo setelah sholat ied. Sebuah pertemuan luar biasa krn seharusnya ini jadwal keluarga inti.  Jokowi melihat Ganjar sdh bertindak sendiri. Sulit untuk bersatu #SoloBalapan","Feb 12, 2024 · 3:22 AM UTC",213,4
103,https://twitter.com/neohistoria_id/status/1757964389557452870#m,Kita mendengar kabar bahwa paslon @prabowo dan @gibran_tweet berhasil memenangkan Pilpres 2024 via Perhitungan Cepat (Quick Count) yang dirilis oleh sejumlah lembaga survei yang terkenal kredibel. Namun apakah Quick Count benar-benar menentukan?  {sebuah utas singkat},"Feb 15, 2024 · 3:05 AM UTC",4607,71
104,https://twitter.com/Ilustrator23/status/1757819680818147726#m,"𝗝𝘂𝗮𝗿𝗮 𝗻𝘆𝗮 𝗻𝗼.𝟬𝟭 🇮🇩☝️🔥 Pak Prabowo mencoba selebrasi, namun tanpa sujud sukur spt 2019, krn khawatir kena prank lagee 😁 Pendukung 01 adalah bukti semangat Perubahan yang cerdas tidak Bisa terbawa Oleh pembodohan quick count 😂 Karena yang Akan Menang adalah 01 , setelah input data sirekap di evaluasi , baru lah Prabowo Akan sujud sukur tapi sujud nya kebelakang, alias Kejengkang !! 😂 ""Quick Count"" itu Kelucuan lembaga sure-pay yg paling nyata, Karena sebelum Kalah, mereka berusaha curang dulu, Malu belakangan 😂 Waktunya Perubahan 🕛💫🇮🇩 #01AMINwinElection #fokusRealCount #LawanKecurangan","Feb 14, 2024 · 5:30 PM UTC",1354,34
105,https://twitter.com/are_inismyname/status/1757994997180428551#m,"Masih nuduh curang...  Yuk pake logika selisih 2 digit lho.... 33 % selisih pak @prabowo sama si anies... 42% dgn ganjar Sedangkan dulu selisih @jokowi di 2019 dulu 5%  Logika aja 5% dari pemilih saat itu sekitar 10 jt org, itu aja ""sulit"" Krn butuh bukti valid(belum lagi klo bukti disabotase) utk menggagalkan pemilu ulang   Ini 35 % selisihnya yg berarti kurleb 71 jt org dengan data valid yang harus dibuktikan.  Klopun jika terbukti jumlahnya tidak signifikan, pemenangnya tetap #PrabowoGibran  Karena realita mayoritas rakyat pilih mereka.   Drpd ribut mulu mending bersatu, bagaimanapun juga pak Prabowo sudah jadi presiden kita, kmrn beliau capres yg kami dukung skrg beliau adalah capres kita.   Mari bersatu membangun negeri bersama #PrabowoGibran","Feb 15, 2024 · 5:07 AM UTC",25,4
106,https://twitter.com/m4retha/status/1757975161155043744#m,kayak terserah lah lu kekeuh dukung prabowo tapi nge-invalidate peristiwa 98 tuh bego bgt jing,"Feb 15, 2024 · 3:48 AM UTC",2270,7
107,https://twitter.com/GemmaNg93458794/status/1758056580371952119#m,"Gausah trlalu fanatik kak masalah politik. 2019 adian bela jokowi mati2an. Fast forward 2024 siapa sangka yg nyerang jokowi malah adian dan yg bela fahri hamzah. 2019 yg pak prabowo kalah, trus rekonsiliasi sama pak jokowo. Pendukungnya marah2, yg diatas malah baekan.","Feb 15, 2024 · 9:12 AM UTC",0,1
108,https://twitter.com/never_alonely/status/1757976934494155199#m,Din Syamsuddin komentari pidato Prabowo di Senayan yg menyambut hasil quick count,"Feb 15, 2024 · 3:55 AM UTC",597,14
109,https://twitter.com/namasayamelki/status/1758049946371305825#m,"Pak @aniesbaswedan dan Pak @ganjarpranowo tidak sedang melawan @prabowo.   Mereka sedang melawan kekuasaan lalim yang hobi melawan konstitusi, melanggar HAM, dan meminggirkan etik.   Mereka sedang melawan kekuasaan yang senang melakukan pembodohan massal.","Feb 15, 2024 · 8:45 AM UTC",167,7
110,https://twitter.com/hwakmureo/status/1757734426480668941#m,Kenapa pendukung 02 bilang pendukung 01 ketikannya jahat2 padahal prabowo sendiri yg nyontohin tolol2in dan goblok2in orang di depan umum. Jd kenapa pada marah besti,"Feb 14, 2024 · 11:51 AM UTC",57551,667
111,https://twitter.com/MichelAdam7__/status/1757932278158885030#m,Sirekap KPU disetting untuk menangkan 02 Prabowo Gibran?  Data Paslon 01 dan 03 bisa dikoreksi.  Tapi data Paslon 02 tidak bisa. Tampilan angkanya jauh lebih tinggi daripada angka di C1 pulak.  Sirekap curang!  #KPUBiangCurangBrutal #KPUBiangCurangBrutal,"Feb 15, 2024 · 12:58 AM UTC",2848,104
112,https://twitter.com/kokohtatan/status/1758056548948209922#m,"2024 pilih Prabowo Subianto, Presiden ke 8 Republik Indonesia, dan keliatannya akan terwujud.  Entah 2029 / 2034, Presiden ke 9 Republik Indonesia ialah Ganjar Pranowo!   Dengan segala dinamika politik yang ada, calon penerus Pak Prabowo adalah Mas Ganjar.  15 Febuari 2024.","Feb 15, 2024 · 9:11 AM UTC",0,0
113,https://twitter.com/AghaarXx/status/1757728849620803619#m,Santai kali. Napa pada marah2. Tugas kita kali ini bila nanti hasil real count pak Prabowo memang dipastikan menang adalah mengawal perjalanan beliau. Sebagai muslim juga dilarang mencela pemimpin.,"Feb 14, 2024 · 11:29 AM UTC",33681,735
114,https://twitter.com/apaluliat2ajg/status/1758056539016069169#m,Lah jadi lu percaya Anies imam Mahdi🤣 kalo Anies imam Mahdi terus Prabowo apa Dajjal?,"Feb 15, 2024 · 9:11 AM UTC",0,0
115,https://twitter.com/txtpejabat/status/1757969805137862899#m,"Pak Prabowo, apakah saya akan di kadrunkan juga di tahun ini?...","Feb 15, 2024 · 3:27 AM UTC",25,5
116,https://twitter.com/vctrkmng/status/1757688461992325334#m,Bayangin nanti Prabowo diinterupsi Komeng pas rapat.,"Feb 14, 2024 · 8:49 AM UTC",32792,602
117,https://twitter.com/njkomara26/status/1758056528396071140#m,"Senggol ah nyampe gk nya biarin gmna nih @prabowo @gibran_tweet @jokowi @KPU_ID @bawaslu_RI @SBYudhoyono udah pada putus kah urat malu anda"" semua yg amat sangat terhormat","Feb 15, 2024 · 9:11 AM UTC",0,0
118,https://twitter.com/Yiyihuyyy/status/1757780581583314989#m,"Halo @KPU_ID ada input data yang salah di TPS 026, DKI JAKARTA, JAKARTA BARAT, KEMBANGAN, JOGLO.   Data untuk paslon 02, Prabowo-Gibran, menurut formulir C1 adalah 80 suara, tetapi yang tercatat dalam data kalian adalah 720 suara.","Feb 14, 2024 · 2:55 PM UTC",9658,386
119,https://twitter.com/geloraco/status/1758019692680401343#m,"Kacau! Data C1 Suara Prabowo-Gibran Hanya 117, Real Count KPU Menggelembung Jadi 617 https://www.gelora.co/2024/02/kacau-data-c1-suara-prabowo-gibran.html","Feb 15, 2024 · 6:45 AM UTC",623,18
120,https://twitter.com/asucapeidup/status/1758056526336631072#m,"anis jadi gubernur itu karna yg ngusung prabowo anjirr lu baca berita ga sii? astaga bisa2 nya bilang dosa prabowo banyak, emg lu tuhan? lu udh kontribusi apa si buat negara sampe segitu ga terimanya? wkwk kocak bgt anjir","Feb 15, 2024 · 9:11 AM UTC",0,0
121,https://twitter.com/NoviBudi78/status/1757694902954319952#m,"Alhamdulillah, Alfatihah untuk almarhum bapakku.. Pak , Pak Prabowo insyaallah jadi presiden Indonesia ke 08, pak ,bapak tidak bisa menyaksikan kemenangan beliau😭😭😭","Feb 14, 2024 · 9:14 AM UTC",184,6
122,https://twitter.com/gatse8/status/1757784923015147733#m,"Jujur sih, kalaupun Anies belum ditakdirkan jadi pemimpin tahun ini. Perasaan gw ga sebaper waktu Prabowo kalah di 2019, waktu itu menolak hasil pemilu, demo di Bawaslu. Sekarang lebih ke ""mungkin belum takdirnya.."" Vibes pak @aniesbaswedan lebih ngajarin positif","Feb 14, 2024 · 3:12 PM UTC",74,2
123,https://twitter.com/kipay__/status/1758056510121521349#m,Mending di pimpin prabowo sampai 5 tahun gw daripada ditengah jalan tiba2 gibran yg jadi presiden.,"Feb 15, 2024 · 9:11 AM UTC",0,0
124,https://twitter.com/Thrompstone/status/1758056509030989924#m,"Aneh ini, kok pak Prabowo yg perubahan malah pak Anies yg berkelanjutan 🙏","Feb 15, 2024 · 9:11 AM UTC",0,0
125,https://twitter.com/zakiandikaa/status/1757784581288386723#m,"Barusan cek random di Jawa timur krn gede bgt persentasenya tepatnya di Gresik, Wringinanom, Pasinanlemahputih, TPS 012, di Form tertulis prabowo 182 tapi di KPU (sirekap) jadi 647 #CurangBrutal02","Feb 14, 2024 · 3:11 PM UTC",3973,112
126,https://twitter.com/CahKeren212/status/1758056498268414190#m,"Asli, gw agak khawtir lho stress aja Bang","Feb 15, 2024 · 9:11 AM UTC",0,0
127,https://twitter.com/BangWin04/status/1758010521553711335#m,"KENAPA GANJAR KALAH NAMUN PARTAINYA OKE?  Prabowo itu udah 3 kali ikut pilpres. ini yang keempat. bagaimana caranya mengalahkan popularitas dia? Ganjar figurnya tidak sekuat Jokowi di 2014. dibully oleh petinggi PDIP di 2021. baru fix dikenalkan april 2023. terlambat untuk populer.  jadinya harus kerja 4 kali lipat melawan popularitas Prabowo. plus, dan membully Ganjar itu bukan pemandangan yang bagus buat publik. lalu, PDIP masih terlalu percaya dan mengandalkan Jokowi. terlambat menyadari kalo Jokowi sudah rancang Gibran maju cawapres sejak awal 2022 (via bocoralus Tempo). PDIP sendiri pecah suara soal capres. Hasto dkk dukung Ganjar, Bambang Pacul dukung Puan. yang ngomong sumber gua sodaranya Hasto yang punya kafe di Jalan Kaliurang atas, waktu ketemu di 2022 awal. jadi, berharap Jateng bakal menang ya sulit. Bambang Pacul ga semangat. cuma nurut bu Ketum aja. plus, yang dilawan adalah Presiden RI. pemerintah. sejak kapan bisa menang lawan pemerintah? Jokowi bisa menang 2014 sebab SBY ga cawe-cawe. sementara 2024 Jokowi menggunakan segala cara untuk memenangkan anaknya. Bansos, ngintilin Ganjar, aparat (via film Dirty Vote), etc. Tim Ganjar susah cari pendanaan. pengusaha pada dipanggilin sama presiden. ada juga yang mulai dikirimi pesan cinta berbau rencana pemeriksaan pajak. Bambang Pacul dan Puan bukan orangnya bu Mega, tapi orangnya alm. Taufik Kiemas. mereka tipe non-konfrontatif. kompromis. kalo Jawa Tengah bobol pada versi capres, ya udah susah. akhirnya caleg saja yang kerja untuk dirinya. fair enough sih. kan mereka keluar biaya sendiri. intinya:   1. Prabowo udah terlalu populer; 2. Kader PDIP ga terlalu all-out. bukan karena mereka ga mau kerja, tapi logistik kagak ada. dan ada perbedaan soal capres favorit; 3. Ga akan ada yang bisa melawan pemerintah;  ini ga pernah gua share karena bisa mengurangi semangat pendukung. Prabowo menang? ga kaget. Ganjar menang itu gua semacam berharap lotere","Feb 15, 2024 · 6:09 AM UTC",157,2
128,https://twitter.com/Imouto9Des/status/1758056492828422509#m,"Kalau misalnya di skenario mereka terpilih jadi Presiden & Wakil Presiden  Kirim pesan ke Pak Prabowo atau Gibran untuk nebus dosa mereka tentang isu penggunaan AI. Caranya gimana?, minta mereka untuk ngadain acara yg melibatkan Pelaku Dunia Kreatif","Feb 15, 2024 · 9:11 AM UTC",0,0
129,https://twitter.com/democrazymedia/status/1758020818452316192#m,"KPPS Bingung, Aplikasi KPU Error Membaca Hasil Scan Input C1 Otomatis 'Gelembungkan' Suara Prabowo-Gibran https://www.democrazy.id/2024/02/kpps-bingung-applikasi-kpu-error-membaca-hasil-scan-input-c1-otomatis-gelembungkan-suara-prabowo-gibran.html","Feb 15, 2024 · 6:50 AM UTC",231,8
130,https://twitter.com/ciroooo17/status/1758048025103229003#m,"Hlh KNTL. Org2 kayal Islah, Deni Siregar, dan sejenisnya yg dukung di PDIP ini nanri akan merapat ke Prabowo-Gibran jg demi seonggok duit dan jabatan 😂","Feb 15, 2024 · 8:38 AM UTC",2,0
131,https://twitter.com/feyverityu/status/1758056479800897760#m,ngaca lu! 2019 capres lu pas kalah emang diem? yg provokator sampe ada demo dan banyak korban meninggal siapa kalo bukan prabowo!,"Feb 15, 2024 · 9:11 AM UTC",0,0
132,https://twitter.com/D___Frozen/status/1757940647674384476#m,"Ketangkap basah kalian ya.. Kompak nyoblos 02, wkwkwk Selamat Pak @prabowo Anda menang telak 😎👍  Yang lain minggiirrr 💃💃💃","Feb 15, 2024 · 1:31 AM UTC",237,24
133,https://twitter.com/tvOneNews/status/1757939173540106576#m,"Berbagai Tuduhan Kecurangan Dialamatkan ke Paslon 02, Prabowo: Saya Enggak Peduli, Saya Ingin Rakyat Saya Tidak Lapar dlvr.it/T2mBrl","Feb 15, 2024 · 1:25 AM UTC",697,766
134,https://twitter.com/CNNIndonesia/status/1757974415751716993#m,Rupiah 'Ngegas' di Rp15.565 Usai Prabowo Unggul Versi Quick Count  https://www.cnnindonesia.com/ekonomi/20240207192956-78-1059964/rupiah-ngegas-di-rp15565-usai-prabowo-unggul-versi-quick-count?utm_campaign=cnnsocmed&utm_medium=oa&utm_source=twitter,"Feb 15, 2024 · 3:45 AM UTC",337,48
135,https://twitter.com/TirtoID/status/1758056453284524082#m,"Jokowi Akui Sudah Bertemu Prabowo-Gibran, Ucapkan Selamat dlvr.it/T2ms2l","Feb 15, 2024 · 9:11 AM UTC",1,1
136,https://twitter.com/geloraco/status/1758020097674023407#m,"Video Viral Keanehan di Website KPU, Suara Prabowo-Gibran Melonjak dari 107 Jadi 804 https://www.gelora.co/2024/02/video-viral-keanehan-di-website-kpu.html","Feb 15, 2024 · 6:47 AM UTC",161,8
137,https://twitter.com/IchaVarma/status/1757753480813662421#m,"selamat ya pak Prabowo Subianto. bapak membuktikan, sekufu ama PKS emg selalu bikin runner up loser~","Feb 14, 2024 · 1:07 PM UTC",429,37
138,https://twitter.com/Intanwijayaaaa/status/1758056439166402744#m,"Ini looh justru bapak gemoy itu gak masuk hitunganku, aku takut sama bu titiek dan gerombolan di belakangnya😢","Feb 15, 2024 · 9:11 AM UTC",0,0
139,https://twitter.com/democrazymedia/status/1758053538498740557#m,Pilpres 2024: Kemenangan Prabowo Subianto Dinilai 'Cacat' dan Dikhawatirkan Membuat Demokrasi Merosot https://www.democrazy.id/2024/02/kemenangan-prabowo-subianto-dinilai-cacat-dan-dikhawatirkan-membuat-demokrasi-merosot.html,"Feb 15, 2024 · 9:00 AM UTC",8,1
140,https://twitter.com/ccccc4394333928/status/1758056431742579079#m,"Prabowo yg menang, berarti prabowo yg org baik🤣","Feb 15, 2024 · 9:11 AM UTC",0,1
141,https://twitter.com/HisStruicks/status/1758056430807195937#m,"quick count nya beda bgt dah ga expect, gua kira anies sm prabowo gabakal beda SEJAUH itu","Feb 15, 2024 · 9:11 AM UTC",0,0
142,https://twitter.com/NyaiiBubu/status/1758009676187546041#m,Cocok kan ??  Ada di depan ruang kelas di sekolah -sekolah hingga kantor instansi.  Presiden Prabowo dan Mas Wapres Gibran 🥰,"Feb 15, 2024 · 6:05 AM UTC",80,10
143,https://twitter.com/JokoHQ/status/1757788764079063535#m,"Dulu saya tdk paham knp Gus Dur ngomong bhw Prabowo adl org paling ikhlas. Belakangan sj saya paham stlh Prabowo jd menteri Jokowi. Cek saja Prabowo, jarang sekali interview sbg menteri. Tdk banci tampil utk persiapan 2024. Bener2 merendahkan dirinya sbg menteri Jokowi.","Feb 14, 2024 · 3:27 PM UTC",1352,31
144,https://twitter.com/spongebobssss_/status/1758023338751058273#m,pro dan kontra Gibran Rakabuming menjadi calon wakil presiden-nya Prabowo  a thread,"Feb 15, 2024 · 7:00 AM UTC",1021,29
145,https://twitter.com/ekky1995/status/1751486944620822911#m,"**20 Oktober 2024, di Gedung DPR-MPR, Jakarta**  Prabowo : ""Sumpah Jabatan Presiden Republik Indonesia. Demi Allah, saya bersumpah.........""  Sebagian besar penghuni aktif X Indonesia :","Jan 28, 2024 · 6:06 AM UTC",146,20
