,Link,Tweet,Tanggal,Like,Comment
85,https://twitter.com/faizalassegaf/status/1757690323646718349#m,✍️ Pasangan AMIN menang di TPS tapi kalah di saluran Quick Count oleh lembaga survei.  Begitu pula pasangan Ganjar-Mahfud distigmakan urutan ketiga & bakal kalah sebelum Pilpres digelar.  Seruan rakyat Pilpres tanpa Jokowi agar tidak terjadi kecurangan. Kini terbukti...!  *FA*,"Feb 14, 2024 · 8:56 AM UTC",13823,1388
86,https://twitter.com/kafir_introvert/status/1757733574344942053#m,gw ga percaya suara Ganjar cuma segitu,"Feb 14, 2024 · 11:48 AM UTC",42143,1393
87,https://twitter.com/Zefi34606499/status/1758057064910491843#m,"Abong ker usum pemilu, di mimpi urang aya pak ganjar an ajeggg poekk 😭😭😭","Feb 15, 2024 · 9:14 AM UTC",0,0
88,https://twitter.com/gm_gm/status/1757797746000662807#m,"Ucapan paling mengesankan utk Ganjar yg kalah dlm pilpres 2024 datang dari anak tunggalnya, Alam Zinadin, yg selama ini, bersama ibunya, ikut kampanye: “Tidak malu dan menyesal utk berjuang, God’s greatest gift is giving me chance to call you ayah”.  (Karunia Tuhan terbesar kepadaku adalah memberiku kesempatan memanggilmu ‘ayah’).","Feb 14, 2024 · 4:03 PM UTC",3139,237
89,https://twitter.com/chaseatlantac/status/1758057038972940545#m,mirip alam ganjar,"Feb 15, 2024 · 9:13 AM UTC",0,0
90,https://twitter.com/Miduk17/status/1757785430207217826#m,"Tidak ada kebanggaan terbesar bagi saya selama proses pemilu ini selain berjuang bersama ORANG BAIK dan ORANG JUJUR ini, Ganjar Pranowo  Minimal, saya TAK memiliki BEBAN MASA DEPAN dengan memilih PELANGGAR HAM sebagai presiden Republik ini  Saya tak bisa bayangkan betapa berdosanya negeri ini menjadikan seorang PENCULIK menjadi pemimpin atas rakyatnya  Saya telah berjuang sebaik-baiknya, berjuang sehormat-hormatnya, berjuang sejujur-jujurnya kepada rakyat Indonesia untuk memperjuangkan anak kandung rakyat dan reformasi ini  Saya juga bangga telah memilih karena berdasarkan analisa, pembandingan, rekam jejak, perilaku pribadi, ketaatannya kepada Tuhan, kesederhanaanya kedekatannya dengan rakyat dan visi misi yang masuk akal sehat manusia pada umumnya  Bukan memilih karena ikut-ikutan atau hanya karena figur seorang Jokowi yang sedang terang-terangan mempraktekkan nepotisme dan melabrak Konstitusi  Kita telah berjuang bersama etika dan moral yang kita junjung setinggi-tingginya, karena itulah hukum tertinggi yang sejatinya. Kita juga telah konsisten bertahan pada prinsip, integritas dan idealisme yang tak ternilai harganya  Saya bangga kepada rekan-rekan seperjuangan yang berjuang tanpa pamrih. Saya saksinya, mereka berjuang tanpa dibayar oleh siapa-siapa  Mayoritas dari kami adalah orang2 pekerja yang menyisihkan waktunya sebaik-baiknya untuk pak Ganjar Pranowo  Ada yang rela memberi seribu dua ribu lalu kami kumpul jadi banyak (walau tak seberapa) lalu kami gunakan untuk biaya memperkenalkan pak Ganjar ke orang-orang yang belum mengenal beliau  Cerita ini jadi sejarah. Kelak, anak cucu saya akan tahu bahwa saya adalah orang yang berpegang teguh pada prinsip, nilai dan integritas meskipun intimidasi bertubi-tubi mengancam saya  Idealisme saya tak semurah itu, pilihan politik saya tidak selacur itu. Tak ada pintu sedikitpun untuk terbuka untuk penculik dan manusia yang tak mampu mengontrol emosi  Saya selalu bersamamu pak ganjar, I Love You","Feb 14, 2024 · 3:14 PM UTC",2756,514
91,https://twitter.com/islah_bahrawi/status/1757740002199703619#m,"""Perjuangan belum selesai. Tidak ada perjuangan yang sia-sia!""  — Ganjar Pranowo —","Feb 14, 2024 · 12:14 PM UTC",4042,444
92,https://twitter.com/asteroosen/status/1758057017837851072#m,"Mas Alam, Pak ganjar ganteng bgd😭","Feb 15, 2024 · 9:13 AM UTC",0,0
93,https://twitter.com/PartaiSocmed/status/1757772569107935420#m,Tahu tidak kenapa Ganjar-Mahfud kalah? Salah satunya karena merekrut orang macam @Dennysiregar7 ini.,"Feb 14, 2024 · 2:23 PM UTC",2003,431
94,https://twitter.com/elmirakidnew/status/1758057003178774864#m,Tanpa mengurangi rasa hormat Ganjar levelnya memang baru sebatas Anggota DPR & Kepala Daerah bersaing untuk Pilpres belum mampu membangun suara pengikut.,"Feb 15, 2024 · 9:13 AM UTC",0,0
95,https://twitter.com/GEGAMA_/status/1758049649464869054#m,"Terimakasih Pak Ganjar, Pak Mahfud telah berjuang. Kami bangga menjadi bagian dari perjuangan Ganjar-Mahfud..🤟🥺❤️","Feb 15, 2024 · 8:44 AM UTC",9,0
96,https://twitter.com/deormdhni/status/1758056975525666862#m,Kesetiaan kepada visi dan misi Ganjar-Mahfud adalah wujud cinta kita kepada Indonesia @Juniyeay #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:13 AM UTC",0,0
97,https://twitter.com/Nirvana4241/status/1758056953904017542#m,"03,ganjar ya uda ganjar&brandingny. tp org2 dibelakangny tu yg ancurin dia,PDIP&Mega terlalu jumawa.pidato,narasi, etika dr Ketum partai tu kena.krang phm yg ksh ide kata ""Petugas Partai"" ke Mega itu siapa,branding kata2 tu memiliki arti jelek gt&dia arahkan tu ke Presiden jg.","Feb 15, 2024 · 9:13 AM UTC",0,0
98,https://twitter.com/ghost_cribo/status/1757765942753595463#m,Hmmm.. Sepertinya bapak gemoy itu menang.. Mungkin dia yang paling berdo'a sehingga terkabulkan walau kemarin kata 'aamiin' itu dipinjam oleh sainganya.. Mungkin ia yg paling berusaha sehingga ia yg paling besar ganjar-anya..  Ahahaaaa... 💪🇲🇨,"Feb 14, 2024 · 1:57 PM UTC",59,3
99,https://twitter.com/TwitKacangAjaib/status/1758056944768868773#m,"Ya iyalah beliau orang pusat mana tw yg di pelosok2, Ganjar masih mending tw lah pelosok2 Jateng...Prabowo udh berapa kali nyalon sampe ke pelosok + motto mereka melanjutkan kerjaan Presiden Petahana...istilahnya terpapar 10 tahun lah","Feb 15, 2024 · 9:13 AM UTC",0,0
100,https://twitter.com/kompascom/status/1757985609854173304#m,"Jika bergabung ke Prabowo, Anies dipandang menelan ucapannya sendiri, sedangkan Ganjar diyakini ikut arahan Megawati yang punya prinsip tegas. dlvr.it/T2mPzj","Feb 15, 2024 · 4:30 AM UTC",92,34
101,https://twitter.com/haipep/status/1757928379150713287#m,messi milih ganjar,"Feb 15, 2024 · 12:42 AM UTC",1902,22
102,https://twitter.com/merdekadotcom/status/1758056901181587541#m,"Real Count KPU Suara Masuk 35% di Bali: Prabowo Unggul 52,89%, Anies 44,38%, Ganjar 35,87% dlvr.it/T2msCG","Feb 15, 2024 · 9:13 AM UTC",1,0
103,https://twitter.com/txtdrkeylie/status/1758056886791024722#m,"kemarin seharian kamu bahas banteng, ganjar dkk pake akun yang jelas2 mengatasnamakan MU. likes replies kamu semuanya lewat tl kali wkwkwk kalo mau hate banteng di roomchat aku aja gausah pake akun emyu, palingan cm berantem sm aku. kalo disini?gasemua org suka fi, be wise okay😉","Feb 15, 2024 · 9:13 AM UTC",3,1
104,https://twitter.com/oreo_biskuitz/status/1758056878658240965#m,Yang menang bukan Anies Baswedan atau PRABOWO atau GANJAR PRANOWO tapi lembaga survey abal abal yg jd pion istana,"Feb 15, 2024 · 9:13 AM UTC",0,0
105,https://twitter.com/anonjawa/status/1757215200401674390#m,tau ga kenapa di eropa yg paling banyak dipilih itu ganjar sama anies?   ya karena di sana dikit orang gobloknya 😁,"Feb 13, 2024 · 1:28 AM UTC",63803,617
106,https://twitter.com/andrifahriza14/status/1758056871695700137#m,Anies dan Ganjar adalah Prabowo di tahun 2014 dan 2019,"Feb 15, 2024 · 9:13 AM UTC",0,0
107,https://twitter.com/doktersemen/status/1758056831816200330#m,"Pak Ganjar maju sebagai Calon Bupati di Purworejo atau Karanganyar, maju Calon Walikota Surakarta jg Bisa..... Pasti unggul pak.  https://www.cnnindonesia.com/nasional/20240215150822-617-1063063/ganjar-soal-kalah-dari-prabowo-di-kandang-banteng-pdip-masih-tinggi","Feb 15, 2024 · 9:13 AM UTC",0,0
108,https://twitter.com/AdityaAkba5/status/1758056829907833052#m,"Indonesia berharap, Ganjar - Mahfud yang terbaik @daazicy #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:13 AM UTC",0,0
109,https://twitter.com/inikyuuu/status/1758056818771939791#m,Turut sedih sama abah dan pak ganjar.... Mereka dicurangin sama orang orang ini dan kecurangannya sangat struktural dan masif. Kalau liat kayak gini sih sulit rasanya menang dari segala kecurangan😔,"Feb 15, 2024 · 9:13 AM UTC",0,0
110,https://twitter.com/hawtchickn/status/1758056797745856662#m,"mau bilang, aku gapernah nyesel pilih Jokowi. hasil kerjanya bagus, kita semua nikmatin hasilnya. makasih ya Pak atas 10 tahun ini🙌🏻  mungkin Ganjar-Mahfud belum waktunya buat mimpin Indonesia. tapi aku yakin Bapak2 adalah pemimpin yang hebat🤘🏼🫶🏻","Feb 15, 2024 · 9:12 AM UTC",0,0
111,https://twitter.com/kebjiran/status/1758056794646352375#m,ganjar,"Feb 15, 2024 · 9:12 AM UTC",0,0
112,https://twitter.com/faizalassegaf/status/1749767676875149818#m,"✍️ Politik Jahat Boy Thahir, Menjegal Anies & Ganjar…""  Faizal Assegaf (kritikus)  Erick dan Boy Thohir bersaudara makin ganas konsolidasi sejumlah konglomerat super kaya. Mengklaim ⅓ penyumbang ekonomi RI siap menangkan Prabowo-Gibran. Deklarasi culas itu muncul di tengah isu Pilpres curang.  Seolah bandar politik digiring dalam pemufakatan jahat untuk membajak demokrasi. Bermondalkan ribuan triliun punya target Pilpres satu putaran. Boy Thohir secara terbuka menyodorkan peta kekuatan para pemodal besar tersebut.  ""Mulai dari Djarum Grup, Sampoerna Grup, Adaro Grup, siapa lagi, pokoknya grup-grup semua ada di sini, ada Ninin, the richest wanita in Indonesia, dan semuanya Pak,"" ujar Boy Thoir dalam acara Relawan Erick Thohir Alumni Amerika Serikat di Plaza Senayan, Jakarta, Senin (22/1).  Prabowo Subianto hadir dan dinobatkan sebagai tamu spesial sembari menggulir pesan penting: ""Kehormatan besar, baru saya paham sekarang kenapa saya dua kali kalah pilpres, karena dulu saya enggak diundang ke sini"".  Tersirat Prabowo mengakui dua kali dicurangi lantaran tanpa sokongan Boy Thohir dan kawanan konglomerat. Kini berbalik membongkok pada rezim Jokowi dan oligarki. Di jalan gelap itu, Prabowo dijamin bakal menang satu putaran.  Keterlibatan oligarki dengan modal besar di ruang demokrasi punya daya rusak dan ancaman bagi kedaulatan politik rakyat. Sudah banyak protes rakyat bermunculan. Rakyat sangat marah dan merasa demokrasi disandera pemodal besar.  Manuver Boy Thahir dan kelompok konglomerat yang berada di lingkar kekuasaan jelas bikin gaduh. Kecurigaan publik atas peran oligarki merusak demokrasi sangat nyata. Hak dan kedaulatan politik rakyat terancam diberangus.  Terlebih pengakuan Prabowo dalam pertemuan pengusaha kaya tersebut, bahwa dirinya dua kali kalah dalam Pilpres. Ukurannya karena tidak disokong oleh jaringan oligarki. Seolah menang atau kalah atas restu pemodal besar.  Pertemuan Boy Thahir dan pemodal besar jelang pemungutan suara 14 Februari 2024 harus disikapi serius. Demokrasi tidak boleh kangkaki kelompok oligarki demi menyingkirkan kehendak aspirasi rakyat. Jelas jahat dan culas.  Bersatulah rakyat, lawan kejahatan oligarki…!  **","Jan 23, 2024 · 12:14 PM UTC",5117,457
113,https://twitter.com/SimanjuntakElly/status/1757986540712800741#m,"Berhubung ga ngopi, jadi yang istimewa bagi saya ya... pak Ganjar Pranowo.( Sebagai Pemimpin ) 🤟♥️🔥","Feb 15, 2024 · 4:33 AM UTC",107,4
114,https://twitter.com/exreader2022/status/1758056736999817656#m,"PDIP vs Jokowi, pemenang Jokowi? Fakta: PDIP QC teratas. Ganjar kalah krn PDIP tidak total mendukung. Berapa kali bu Mega dtg kampanye Jokowi 2014/19 vs dtg ke Ganjar 2024. Bansos menggoyang 03, tidak mempan ke 01 yg solid. PDIP vs Jokowi, belum selesai. Megawati belum move","Feb 15, 2024 · 9:12 AM UTC",0,0
115,https://twitter.com/MurtadhaOne1/status/1757368553295208661#m,"Mengapa Hasil Exit Pool di luar negeri Ganjar Mahfud bisa menang telak?  1. Tidak ada sogokan Bansos 2. Tidak ada aparat yang berani intimidasi, kecuali kalau aparat nya mau ditangkap aparat negara lain. 3. Open Mind, mempunyai akses informasi yang memadai dan pikiran bebas dan terbuka untuk menentukan sikap. 4. Lebih Kritis, karena tidak ada Kades atau aparat yg sudah tertular virus, WNI di luar negeri bisa kriitis dalam menilai Paslon. 5. Percaya Diri, apapun yang dipilih murni tanpa kecemasan.","Feb 13, 2024 · 11:38 AM UTC",10763,2102
116,https://twitter.com/rararenny/status/1758056725867798667#m,"Di kira pak Ganjar kalau bekingan ya Bu Mega bakal menang 100% Di kira pak Anis kalau ungkit kesalahan di THN lalu, dia bakal menang  Ya emng pak Prabowo g bisa berbicara apa apa saat itu, tapi saya yakin itu adalah hal pribadi yang memang tidak bisa di bicarakan di umum","Feb 15, 2024 · 9:12 AM UTC",0,0
117,https://twitter.com/korantempo/status/1757968349315965024#m,Kubu Anies-Muhaimin dan Ganjar-Mahfud menolak hasil hitung cepat. Disebut banyak Indikasi kecurangan.  #KoranTempo https://koran.tempo.co/read/nasional/487274/mengapa-kubu-01-dan-03-kalah-pilpres-2024,"Feb 15, 2024 · 3:21 AM UTC",174,7
118,https://twitter.com/DoankWarto/status/1757000473041920193#m,"Hasil exit poll 2004 dan 2009 juaranya SBY Hasil exit poll 2014 dan 2019 juaranya JOKOWI Hasil exit poll 2024 juaranya GANJAR.  Fakta : menang di Luar Negeri, menang pula di dalam negeri. Insya Allah GANJAR presiden RI 2024.","Feb 12, 2024 · 11:15 AM UTC",60,4
119,https://twitter.com/S4n9_P3n99u94t/status/1757701046724665379#m,AMIN MENANG DI TPS 16 PANGKALAN MASUR MEDAN JOHOR MEDAN...  ANIES : 99 Suara PRABOWO : 44 Suara GANJAR : 5 Suara  #14Feb2024AniesPresiden #14Feb2024AniesPresiden  🆘🆗,"Feb 14, 2024 · 9:39 AM UTC",745,16
120,https://twitter.com/krishnacandra/status/1758056691919437942#m,Saya koq masih ngarep Ganjar Mahfud... Utk membuktikan jika menang bahwa rakyat telat 5 tahun utk menetukan dengan tepat... dan pada saat itu semoga tidak berhadapan dengan cawe-cawe penguasa.,"Feb 15, 2024 · 9:12 AM UTC",0,0
121,https://twitter.com/iyehmilanistii/status/1758056687959937247#m,"caleg2 PDI daerah kan ga mau ambil resiko suara nya rusak kalo maksain ganjar masuk.., caleg2 PDI lebih tepat nya menyelamat kan diri sendiri dulu karena tau ganjar susah di angkat di daerah..,","Feb 15, 2024 · 9:12 AM UTC",1,1
122,https://twitter.com/detikcom/status/1758027103235444851#m,"Sejumlah elite TPN, Megawati Soekarnoputri beserta Ganjar-Mahfud merapat ke Gedung High End, Jakarta Pusat, Kamis (15/2). Pertemuan ini digelar tertutup.","Feb 15, 2024 · 7:14 AM UTC",38,10
123,https://twitter.com/marsquiaa/status/1757974537982103627#m,ganjar batrenya boros un,"Feb 15, 2024 · 3:46 AM UTC",31,2
124,https://twitter.com/Aryprasetyo85/status/1757992095397413012#m,"Bersama @ganjarpranowo- @mohmahfudmd Kawal Demokrasi agar Indonesia Tetap Dipercaya  Demokrasi harus terus dikawal agar Indonesia tetap dipercaya oleh investor-investor negara lain.  Bersama Ganjar - Mahfud Marilah kita mendoakan untuk demokrasi, Indonesia supaya demokrasi Indonesia berjalan terus. Supaya kepercayaan terhadap Indonesia tidak berkurang karena kita memerlukan dukungan juga dari internasional. #BersamaGanjarMahfud","Feb 15, 2024 · 4:55 AM UTC",225,10
125,https://twitter.com/plisitin/status/1757751765452370091#m,anies menang prabowo menang ganjar menang tapi jusuf kalah,"Feb 14, 2024 · 1:00 PM UTC",18975,280
126,https://twitter.com/tempodotco/status/1758055969467343106#m,"🗣Hasto: ""Seluruh aspirasi nantinya akan disampaikan melalui tim khusus  yang akan segera dibentuk oleh Tim Pemenangan Nasional Ganjar-Mahfud.""","Feb 15, 2024 · 9:09 AM UTC",4,1
127,https://twitter.com/detikcom/status/1757983069611724925#m,"Timnas Respons Gibran Mau Sowan ke AMIN: Maaf, Kami Sedang Kawal Suara  Gibran mengaku ingin segera sowan ke paslon AMIN dan Ganjar-Mahfud. Timnas AMIN memilih fokus pada perhitungan suara.  >> https://news.detik.com/pemilu/d-7194302/timnas-respons-gibran-mau-sowan-ke-amin-maaf-kami-sedang-kawal-suara?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom #detikPemilu #WaktunyaMilih","Feb 15, 2024 · 4:20 AM UTC",279,65
128,https://twitter.com/zYulinnnn/status/1758056646499328341#m,"Pak Ganjar, kami siap dukungmu @De_Zenius #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:12 AM UTC",0,0
129,https://twitter.com/narkosun/status/1757962083369615737#m,"Pemilu 2024, tanggal 14 Februari 2024 sudah usai. Hitung cepat (Quick Count) dari berbagai lembaga survei sudah me-release hasilnya dan kemungkinan tidak akan berubah hingga 100% sampel terkumpul.  01. Anies-Cak Imin: 25% 02. Prabowo-Gibran: 58% 03. Ganjar-Mahfud MD: 17%  Hasil tersebut belum resmi, masih menunggu hasil perhitungan manual dari KPU. Namun, berdasarkan hasil pemilu-pemilu sebelumnya, hasil manual KPU tidak akan berbeda jauh dengan hasil Quick Count.  Bagi paslon yg menang pemilu 2024 ini, selamat semoga bisa membawa Indonesia ke arah yg lebih baik. Jangan lupa atas janji-janji yg sudah disampaikan, tunaikan karena janji adalah amanah. Bukan jadi janji palsu kayak cinta monyet di sinetron.  Bagi paslon yg kalah, tidak perlu bersedih, kecewa pasti, tapi harus diyakini bahwa Tuhan selalu memberikan jalan yg terbaik. Amanah itu belum diberikan, masih ada kesempatan mengabdi kepada bangsa lewat cara lain.  Bagi pendukung yg jagoannya menang, jangan terlalu jumawa, sombong dan menghina yg kalah. Hidupmu tidak serta merta berubah karena capresmu menang. Sek golek mangan dewe-dewe, cicilan jg mbok bayar dewe. Hehehe...  Bagi pendukung yg jagoannya kalah, jangan terlalu bersedih hati, kecewa trus bunuh diri. Jangaaan. Ini hanyalah ""pesta"" 5 tahunan. Ini bukan kiamat, kita masih bisa melanjutkan hidup, berkarir di tempat masing-masing. Siapa tau, jalan cerita hidup kita nanti lebih seru dari yang sekarang.  Saya sebagai salah satu pendukung Ganjar Mahfud, merasa bangga bisa memberikan suara saya dan selalu mendukung pasangan ini di sosmed maupun di dunia nyata. Pasangan yg ideal, menurut saya, untuk memimpin negara besar Indonesia. Pasangan yang memberikan teladan dalam proses demokrasi dengan sebaik-baiknya di tengah penurunan proses demokrasi saat ini. Dan saya yakin, perjuangan ini tidak akan sia-sia.   Terima kasih kepada teman-teman seperjuangan, proud of you, tetap berjuang di atas kebenaran yg kita yakini. Ganjar Mahfud terbaik, NKRI harga mati.  🤟🏿🤟🏿🤟🏿🇮🇩🇮🇩🇮🇩","Feb 15, 2024 · 2:56 AM UTC",852,213
130,https://twitter.com/kurawa/status/1756881450383872110#m,"37. Maaf salah nomor diatas 36 😄  Keesokan harinya 22 april 2023 idul fitri, Jokowi menerima kehadiran Prabowo setelah sholat ied. Sebuah pertemuan luar biasa krn seharusnya ini jadwal keluarga inti.  Jokowi melihat Ganjar sdh bertindak sendiri. Sulit untuk bersatu #SoloBalapan","Feb 12, 2024 · 3:22 AM UTC",213,4
131,https://twitter.com/are_inismyname/status/1757994997180428551#m,"Masih nuduh curang...  Yuk pake logika selisih 2 digit lho.... 33 % selisih pak @prabowo sama si anies... 42% dgn ganjar Sedangkan dulu selisih @jokowi di 2019 dulu 5%  Logika aja 5% dari pemilih saat itu sekitar 10 jt org, itu aja ""sulit"" Krn butuh bukti valid(belum lagi klo bukti disabotase) utk menggagalkan pemilu ulang   Ini 35 % selisihnya yg berarti kurleb 71 jt org dengan data valid yang harus dibuktikan.  Klopun jika terbukti jumlahnya tidak signifikan, pemenangnya tetap #PrabowoGibran  Karena realita mayoritas rakyat pilih mereka.   Drpd ribut mulu mending bersatu, bagaimanapun juga pak Prabowo sudah jadi presiden kita, kmrn beliau capres yg kami dukung skrg beliau adalah capres kita.   Mari bersatu membangun negeri bersama #PrabowoGibran","Feb 15, 2024 · 5:07 AM UTC",25,4
132,https://twitter.com/candrapratams/status/1757729326689288351#m,Pak Ganjar kalo mau dua puteran monggo diputer puter sendiri🙏🏻,"Feb 14, 2024 · 11:31 AM UTC",16421,325
133,https://twitter.com/kompascom/status/1758046272307810635#m,"Ganjar Pranowo merasa ada anomali karena suara PDI-P masih tinggi di ""kandang banteng"", namun suaranya di Pilpres justru tergerus tajam. dlvr.it/T2mmrZ","Feb 15, 2024 · 8:31 AM UTC",65,48
134,https://twitter.com/LOWLIGHTEU/status/1758056549711495421#m,"subtle tapi keliatan, pak alex dukung ganjar, pak heru dukung anies","Feb 15, 2024 · 9:11 AM UTC",0,0
135,https://twitter.com/kokohtatan/status/1758056548948209922#m,"2024 pilih Prabowo Subianto, Presiden ke 8 Republik Indonesia, dan keliatannya akan terwujud.  Entah 2029 / 2034, Presiden ke 9 Republik Indonesia ialah Ganjar Pranowo!   Dengan segala dinamika politik yang ada, calon penerus Pak Prabowo adalah Mas Ganjar.  15 Febuari 2024.","Feb 15, 2024 · 9:11 AM UTC",0,0
136,https://twitter.com/presiden_Wahabi/status/1758056522943263199#m,"Kalap si kacong Gak bisa terima kenyataan. Di TPS kampungku suara ganjar 0, dan itu fakta kalo si Ganjar junjunganmu itu bukan siapa2, gak ada yg kenal. Survey2 yg memenangkan Ganjar sblm pemilu ternyata cuma suvey bayaran utk mendongkrak elektabilitas ganjar, tp ttp gak berhasil","Feb 15, 2024 · 9:11 AM UTC",0,0
137,https://twitter.com/sempoljawa/status/1758056505931407454#m,"dr sekarang 2024 kader pdip dan pak ganjar dan bu mega dan bu puan harus evaluasi total trus kedepannya klo mau pentas 2029 supaya bisa menarik suara masyarakat terutama di jateng, jatim dan bali. dari lokomotif sampai gerbongnya","Feb 15, 2024 · 9:11 AM UTC",0,0
138,https://twitter.com/SxnnoDxy/status/1758056504614408268#m,"lha itu anies sudah punya kuasa, betapa hebatnya air disuruh parkir, aibon 82m, bambu 550jt, sungguh hebat, ganjar juga sudah punya kuasa jl provinsi solo-pwd bisa limpah proyek ke pusat saking mangkrak, hebat sekali","Feb 15, 2024 · 9:11 AM UTC",0,0
139,https://twitter.com/bahrbarrra/status/1758056503741911271#m,Melalui integritas dan konsistensinya Bu Atikoh mampu menegakkan keadilan memberikan solusi konkret dan merangkul seluruh lapisan Rakyat dengan penuh kecerdasan. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:11 AM UTC",0,0
140,https://twitter.com/rtzyeay/status/1758056496515145830#m,ne ganjar mahfud menang besok minggu lamaran 😭,"Feb 15, 2024 · 9:11 AM UTC",0,0
141,https://twitter.com/pujasera_mgl/status/1758056485677048108#m,"di kampungku (jateng) kader banteng cuman nitipin banner ganjar-mahfud sama bendera pdip, di bom logistik sama caleg partai pendukung 02, ganjar masih menang tapi tipis banget 😅","Feb 15, 2024 · 9:11 AM UTC",0,0
142,https://twitter.com/iridescent_ixix/status/1758056466223902785#m,Gw jg kalau anies kalah dan ganjar yg menang mah ikhlas2 ajaa. Tp yg menang malah yg ngerusak konstitusi dan pelanggar HAM. Tp doain aja gw ikhlas dan semoga yg milih 02 semuanya jd oposisi setelah mereka dilantik. Sama2 kawal ajasii,"Feb 15, 2024 · 9:11 AM UTC",0,0
143,https://twitter.com/oemarthadimas/status/1757800722622734808#m,Semoga pak ganjar cuma becanda ya.. Karena kalau serius pasti bakalan canggung baca quotes ini dari cawapres nya.. 🤣,"Feb 14, 2024 · 4:15 PM UTC",55,0
144,https://twitter.com/TPNGanjarMahfud/status/1758010132062167138#m,Megawati hingga Ganjar-Mahfud Merapat ke Gedung High End Siang Ini #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #indonesialebihbaik #GanjarMahfud2024 #GanjarMahfudM3nang https://www.cnnindonesia.com/nasional/20240215120343-617-1062947/megawati-hingga-ganjar-mahfud-merapat-ke-gedung-high-end-siang-ini,"Feb 15, 2024 · 6:07 AM UTC",39,1
145,https://twitter.com/renaltampan/status/1758056435760718085#m,"lihat ganjar kok sedih ya, sehat selalu pak🥺","Feb 15, 2024 · 9:11 AM UTC",0,0
146,https://twitter.com/cappimpong/status/1757930449756684701#m,"kalo liat dr ekspressi kagetnya ganjar, kayaknya ada yg ga beres di barisan.   mungkin ada urusan internal PDIP yg bikin mesinnya jalan setengah hati","Feb 15, 2024 · 12:50 AM UTC",7,0
147,https://twitter.com/willsarana/status/1757694774642139506#m,Jika waktu bisa diputar ulang ya pak Ganjar. Saatnya menatap masa depan.,"Feb 14, 2024 · 9:14 AM UTC",9543,302
148,https://twitter.com/Idafaridaaaaa_/status/1757749015775744078#m,"masi sombong aja tu org, di kampung gue aja suara lu kurang dari 10 ganjar😭","Feb 14, 2024 · 12:49 PM UTC",660,23
149,https://twitter.com/MarMulyani/status/1758056383780663529#m,"Hingga titik akhir, kami akan terus berdiri teguh di sampingmu, Mas Ganjar @naazhiff #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:11 AM UTC",0,0
150,https://twitter.com/aainist/status/1758056371386491299#m,Ganjar adalah inspirasi bagi kami untuk terus berjuang menghadapi segala rintangan @multatulisme #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:11 AM UTC",0,0
151,https://twitter.com/VIVAcoid/status/1757809063516344606#m,TPN Ganjar-Mahfud dan Timnas AMIN Bakal Kerja Sama Usut Kecurangan Pemilu 2024 dlvr.it/T2lJbZ,"Feb 14, 2024 · 4:48 PM UTC",780,45
152,https://twitter.com/carmyndei/status/1758056338587078967#m,pak ganjar goofy bener anying wkkwwkwkwk,"Feb 15, 2024 · 9:11 AM UTC",1,0
153,https://twitter.com/arissaipulll/status/1758056331217625299#m,"Setiap tantangan di perjalanan perjuangan, Ganjar hadapi dengan tegar dan penuh semangat @midwayykid #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:11 AM UTC",0,0
154,https://twitter.com/03__nakula/status/1757699899016217068#m,Saya sering membahas hal ini dengan seorang sahabat. Saya merasa PDI-P setengah hati mendukung Ganjar Pranowo. Saya lihat mesin partai tidak bergerak. Yang bergerak di Medsos dan di lapangan cuma para relawan. Sementara PDI-P fokus mengejar kemenangan partai.  Apapun hasilnya terima dengan lapang dada dan tetap semangat.🇮🇩,"Feb 14, 2024 · 9:34 AM UTC",4117,867
155,https://twitter.com/Mr_ARrrrrrr/status/1758056318013931857#m,Kalau waktu itu Bu Mega mengizinkan pak Ganjar mau jadi cawapresnya pak Prabowo.  1. apakah pak Jokowi di sebut memainkan politik dinasti 2. Apakah ada yang menyebut anak haram MK 3. Siapa yang dulu pengen menyatukan pak Prabowo dan pak Ganjar sampai sekrang bilng politik dinstiy,"Feb 15, 2024 · 9:11 AM UTC",0,0
156,https://twitter.com/armsfe/status/1758056312305516977#m,Ahh emang ga ada kan ?? Hoax aja pendukung ganjar pantesan suaranya sampe ke awan 🤣🤣🤣🤣🤣,"Feb 15, 2024 · 9:11 AM UTC",0,1
157,https://twitter.com/tomipratammaa/status/1758056311873519624#m,"Ganjar-Mahfud, mengemban amanah rakyat dengan penuh tanggung jawab @idyllic_dino #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:11 AM UTC",0,0
